"Date","CNY","JPY"
"2016-02-01",6.5661,121.339996
"2016-02-02",6.5684,120.839996
"2016-02-03",6.5698,119.856003
"2016-02-04",6.567,118.120003
"2016-02-05",6.5548,116.865997
"2016-02-08",6.5639,116.949997
"2016-02-09",6.5639,115.667999
"2016-02-10",6.5639,115.191002
"2016-02-11",6.5639,113.251999
"2016-02-12",6.5639,112.497002
"2016-02-15",6.5639,113.669998
"2016-02-16",6.4862,114.321999
"2016-02-17",6.5069,114.080002
"2016-02-18",6.5183,114.279999
"2016-02-19",6.5088,113.25
"2016-02-22",6.5124,112.488998
"2016-02-23",6.5118,112.971001
"2016-02-24",6.5171,111.879997
"2016-02-25",6.5217,112.100998
"2016-02-26",6.5235,113.117996
"2016-02-29",6.5304,113.660004
"2016-03-01",6.544,112.43
"2016-03-02",6.5421,113.93
"2016-03-03",6.541,113.466003
"2016-03-04",6.5215,113.669998
"2016-03-07",6.4981,113.803001
"2016-03-08",6.5068,113.452003
"2016-03-09",6.4947,112.660004
"2016-03-10",6.503,113.252998
"2016-03-11",6.4986,112.860001
"2016-03-14",6.4853,113.778
"2016-03-15",6.49,113.830002
"2016-03-16",6.5045,113.105003
"2016-03-17",6.512,112.751999
"2016-03-18",6.465,111.349998
"2016-03-21",6.4616,111.445
"2016-03-22",6.4746,112.139
"2016-03-23",6.4801,112.251999
"2016-03-24",6.4963,112.400002
"2016-03-25",6.5047,112.830002
"2016-03-28",6.5265,113.449997
"2016-03-29",6.501,113.363998
"2016-03-30",6.5049,112.68
"2016-03-31",6.4551,112.365997
"2016-04-01",6.439,112.480003
"2016-04-04",6.4686,111.722
"2016-04-05",6.4686,111.25
"2016-04-06",6.4673,110.377998
"2016-04-07",6.4709,109.698997
"2016-04-08",6.453,108.427002
"2016-04-11",6.4558,108.310997
"2016-04-12",6.4495,107.93
"2016-04-13",6.4556,108.639999
"2016-04-14",6.4684,109.419998
"2016-04-15",6.4726,109.316002
"2016-04-18",6.4656,108.016998
"2016-04-19",6.4652,109.072998
"2016-04-20",6.4481,109.239998
"2016-04-21",6.4608,109.837997
"2016-04-22",6.4719,109.436996
"2016-04-25",6.491,111.435997
"2016-04-26",6.483,111.136002
"2016-04-27",6.4835,111.230003
"2016-04-28",6.485,111.519997
"2016-04-29",6.4659,108.075996
"2016-05-02",6.4641,106.453003
"2016-05-03",6.4641,106.396004
"2016-05-04",6.4818,106.68
"2016-05-05",6.4848,106.919998
"2016-05-06",6.4935,107.275002
"2016-05-09",6.4902,107.360001
"2016-05-10",6.5069,108.331001
"2016-05-11",6.5083,109.194
"2016-05-12",6.482,108.415001
"2016-05-13",6.5068,109.099998
"2016-05-16",6.522,108.661003
"2016-05-17",6.5213,109.080002
"2016-05-18",6.5186,108.949997
"2016-05-19",6.5288,110.139999
"2016-05-20",6.537,109.880997
"2016-05-23",6.5367,110.050003
"2016-05-24",6.5457,109.374001
"2016-05-25",6.5472,110.169998
"2016-05-26",6.5441,110.111
"2016-05-27",6.547,109.712997
"2016-05-30",6.5533,110.769997
"2016-05-31",6.5733,110.841003
"2016-06-01",6.5729,110.669998
"2016-06-02",6.5651,109.476997
"2016-06-03",6.5745,108.860001
"2016-06-06",6.5548,106.721001
"2016-06-07",6.5538,107.438004
"2016-06-08",6.5615,107.253998
"2016-06-09",6.5525,106.779999
"2016-06-10",6.552,107.089996
"2016-06-13",6.552,106.503998
"2016-06-14",6.5757,106.225998
"2016-06-15",6.5865,106.086998
"2016-06-16",6.5718,105.849998
"2016-06-17",6.582,104.742996
"2016-06-20",6.5784,104.648003
"2016-06-21",6.5671,103.823997
"2016-06-22",6.5803,104.669998
"2016-06-23",6.5675,104.650002
"2016-06-24",6.5673,104.896004
"2016-06-27",6.6118,102.126999
"2016-06-28",6.6416,101.811996
"2016-06-29",6.6381,102.700996
"2016-06-30",6.6268,102.778
"2016-07-01",6.6381,103.072998
"2016-07-04",6.6457,102.487999
"2016-07-05",6.6553,102.517998
"2016-07-06",6.6697,101.140999
"2016-07-07",6.683,101.150002
"2016-07-08",6.6711,100.790001
"2016-07-11",6.6781,100.692001
"2016-07-12",6.6839,102.524002
"2016-07-13",6.6786,104.755997
"2016-07-14",6.6763,104.075996
"2016-07-15",6.6736,105.191002
"2016-07-18",6.6761,105.459
"2016-07-19",6.7046,106.146004
"2016-07-20",6.6954,106.137001
"2016-07-21",6.6766,107.204002
"2016-07-22",6.6744,105.810997
"2016-07-25",6.6939,106.325996
"2016-07-26",6.6793,105.578003
"2016-07-27",6.6697,104.848999
"2016-07-28",6.6668,104.950996
"2016-07-29",6.6561,104.745003
"2016-08-01",6.6423,102.332001
"2016-08-02",6.6415,102.359001
"2016-08-03",6.6287,101.068001
"2016-08-04",6.6308,101.336998
"2016-08-05",6.6387,101.198997
"2016-08-08",6.6737,102.144997
"2016-08-09",6.6604,102.288002
"2016-08-10",6.6552,101.915001
"2016-08-11",6.6392,101.133003
"2016-08-12",6.626,101.807999
"2016-08-15",6.6449,101.282997
"2016-08-16",6.6354,101.239998
"2016-08-17",6.6248,100.199997
"2016-08-18",6.634,99.905998
"2016-08-19",6.612,100.112
"2016-08-22",6.6344,100.554001
"2016-08-23",6.6475,100.250999
"2016-08-24",6.6408,100.310997
"2016-08-25",6.6584,100.552002
"2016-08-26",6.6594,100.555
"2016-08-29",6.6789,101.919998
"2016-08-30",6.6752,101.808998
"2016-08-31",6.6804,102.867996
"2016-09-01",6.6776,103.302002
"2016-09-02",6.6682,103.258003
"2016-09-05",6.6798,103.933998
"2016-09-06",6.6759,103.510002
"2016-09-07",6.6743,101.525002
"2016-09-08",6.6626,101.829002
"2016-09-09",6.6628,102.306
"2016-09-12",6.6799,102.438004
"2016-09-13",6.6787,101.750999
"2016-09-14",6.6764,102.503998
"2016-09-15",6.6732,102.547997
"2016-09-16",6.6712,102.008003
"2016-09-19",6.6707,102.306999
"2016-09-20",6.6662,101.846001
"2016-09-21",6.6695,101.546997
"2016-09-22",6.6736,100.392998
"2016-09-23",6.6638,100.831001
"2016-09-26",6.6572,100.889
"2016-09-27",6.6677,100.359001
"2016-09-28",6.6698,100.468002
"2016-09-29",6.6752,100.934998
"2016-09-30",6.6687,101.198997
"2016-10-03",6.6381,101.563004
"2016-10-04",6.6732,101.817001
"2016-10-05",6.6708,102.879997
"2016-10-06",6.673,103.459999
"2016-10-07",6.6737,103.764999
"2016-10-10",6.6769,103.017998
"2016-10-11",6.7077,103.696999
"2016-10-12",6.7235,103.342003
"2016-10-13",6.7188,104.304001
"2016-10-14",6.7293,103.722
"2016-10-17",6.731,104.039001
"2016-10-18",6.7315,103.850998
"2016-10-19",6.743,103.864998
"2016-10-20",6.7354,103.390999
"2016-10-21",6.743,104.109001
"2016-10-24",6.7663,103.917
"2016-10-25",6.7762,104.320999
"2016-10-26",6.7806,104.153999
"2016-10-27",6.7697,104.563004
"2016-10-28",6.7848,105.209
"2016-10-31",6.7834,104.565002
"2016-11-01",6.7746,104.82
"2016-11-02",6.7663,104.092003
"2016-11-03",6.7471,103.377998
"2016-11-04",6.7662,103.052002
"2016-11-07",6.7555,104.195
"2016-11-08",6.7741,104.438004
"2016-11-09",6.7848,105.029999
"2016-11-10",6.7787,105.852997
"2016-11-11",6.8017,106.856003
"2016-11-14",6.8051,106.871002
"2016-11-15",6.8457,108.202003
"2016-11-16",6.8581,109.038002
"2016-11-17",6.7892,108.785004
"2016-11-18",6.8766,110.255997
"2016-11-21",6.8925,110.973
"2016-11-22",6.8889,110.650002
"2016-11-23",6.8893,111.005997
"2016-11-24",6.9102,112.582001
"2016-11-25",6.9182,113.292
"2016-11-28",6.9217,112.652
"2016-11-29",6.9063,111.690002
"2016-11-30",6.8973,112.470001
"2016-12-01",6.8908,114.694
"2016-12-02",6.8765,113.908997
"2016-12-05",6.8855,113.504997
"2016-12-06",6.871,113.862999
"2016-12-07",6.872,114.052002
"2016-12-08",6.8705,113.712997
"2016-12-09",6.8699,114.074997
"2016-12-12",6.9067,115.412003
"2016-12-13",6.8969,115.001999
"2016-12-14",6.8917,115.223999
"2016-12-15",6.9038,117.210999
"2016-12-16",6.9343,118.240997
"2016-12-19",6.9583,117.791
"2016-12-20",6.953,117.037003
"2016-12-21",6.9498,117.875
"2016-12-22",6.9414,117.603996
"2016-12-23",6.9404,117.542
"2016-12-26",6.9453,117.309998
"2016-12-27",6.9447,117.192001
"2016-12-28",6.9425,117.480003
"2016-12-29",6.9581,117.086998
"2016-12-30",6.9453,116.266998
"2017-01-02",6.9438,116.794998
"2017-01-03",6.944,117.495003
"2017-01-04",6.9598,117.658997
"2017-01-05",6.9251,117.112999
"2017-01-06",6.8879,115.264999
"2017-01-09",6.9175,117.150002
"2017-01-10",6.9367,115.985001
"2017-01-11",6.9212,115.872002
"2017-01-12",6.9361,115.098
"2017-01-13",6.8949,114.664001
"2017-01-16",6.8988,114.226997
"2017-01-17",6.891,114.152
"2017-01-18",6.8446,112.877998
"2017-01-19",6.838,114.762001
"2017-01-20",6.8613,114.980003
"2017-01-23",6.8755,113.809998
"2017-01-24",6.844,112.779999
"2017-01-25",6.849,113.839996
"2017-01-26",6.8736,113.292999
"2017-01-27",6.8784,114.455002
"2017-01-30",6.883,114.667999
"2017-01-31",6.8807,113.650002
"2017-02-01",6.8787,112.742996
"2017-02-02",6.8809,113.310997
"2017-02-03",6.88,112.789001
"2017-02-06",6.8722,112.639
"2017-02-07",6.8636,111.827003
"2017-02-08",6.8845,112.387001
"2017-02-09",6.8725,111.952003
"2017-02-10",6.8686,113.433998
"2017-02-13",6.8952,113.914001
"2017-02-14",6.8795,113.705002
"2017-02-15",6.8668,114.301003
"2017-02-16",6.8684,114.112
"2017-02-17",6.8526,113.305
"2017-02-20",6.8557,112.911003
"2017-02-21",6.8781,113.279999
"2017-02-22",6.8826,113.668999
"2017-02-23",6.8737,113.417
"2017-02-24",6.8655,112.681999
"2017-02-27",6.9007,112.188004
"2017-02-28",6.8701,112.745003
"2017-03-01",6.8664,113.077003
"2017-03-02",6.8822,114.121002
"2017-03-03",6.8876,114.342003
"2017-03-06",6.8962,113.847
"2017-03-07",6.8967,113.917
"2017-03-08",6.9023,113.926003
"2017-03-09",6.9119,114.411003
"2017-03-10",6.9102,115.149002
"2017-03-13",6.8566,114.732002
"2017-03-14",6.913,114.915001
"2017-03-15",6.9145,114.658997
"2017-03-16",6.9136,113.402
"2017-03-17",6.8967,113.339996
"2017-03-20",6.9041,112.674004
"2017-03-21",6.906,112.572998
"2017-03-22",6.8849,111.531998
"2017-03-23",6.883,111.369003
"2017-03-24",6.8858,111.003998
"2017-03-27",6.8535,110.552002
"2017-03-28",6.8721,110.771004
"2017-03-29",6.8783,111.225998
"2017-03-30",6.8877,111.153999
"2017-03-31",6.889,111.776001
"2017-04-03",6.8802,111.264999
"2017-04-04",6.8839,110.709
"2017-04-05",6.8852,110.853996
"2017-04-06",6.8939,110.380997
"2017-04-07",6.8978,110.897003
"2017-04-10",6.9057,111.224998
"2017-04-11",6.9033,110.717003
"2017-04-12",6.8908,109.586998
"2017-04-13",6.8909,108.902
"2017-04-14",6.8865,109.100998
"2017-04-17",6.891,108.322998
"2017-04-18",6.8686,109.112
"2017-04-19",6.8819,108.535004
"2017-04-20",6.886,108.834
"2017-04-21",6.8817,109.375
"2017-04-24",6.7921,109.977997
"2017-04-25",6.8825,109.640999
"2017-04-26",6.8817,111.045998
"2017-04-27",6.8921,111.191002
"2017-04-28",6.8969,111.225998
"2017-05-01",6.9121,111.302002
"2017-05-02",6.893,111.811996
"2017-05-03",6.8935,111.969002
"2017-05-04",6.8967,112.782997
"2017-05-05",6.8954,112.537003
"2017-05-08",6.8847,112.683998
"2017-05-09",6.9045,113.230003
"2017-05-10",6.9071,113.697998
"2017-05-11",6.903,114.328003
"2017-05-12",6.9037,113.808998
"2017-05-15",6.9021,113.271004
"2017-05-16",6.894,113.641998
"2017-05-17",6.8886,112.646004
"2017-05-18",6.8813,111.125999
"2017-05-19",6.8891,111.401001
"2017-05-22",6.8539,111.283997
"2017-05-23",6.8844,110.890999
"2017-05-24",6.8912,111.957001
"2017-05-25",6.89,111.524002
"2017-05-26",6.8677,111.730003
"2017-05-29",6.857,111.255997
"2017-05-30",6.8562,111.174004
"2017-05-31",6.8558,110.838997
"2017-06-01",6.8112,110.795998
"2017-06-02",6.8086,111.436996
"2017-06-05",6.8128,110.462997
"2017-06-06",6.8028,110.380997
"2017-06-07",6.7957,109.509003
"2017-06-08",6.7975,109.900002
"2017-06-09",6.7992,109.859001
"2017-06-12",6.7848,110.288002
"2017-06-13",6.7976,109.920998
"2017-06-14",6.7988,110.055
"2017-06-15",6.791,109.445999
"2017-06-16",6.8085,110.952003
"2017-06-19",6.8034,110.954002
"2017-06-20",6.8197,111.672997
"2017-06-21",6.8264,111.334
"2017-06-22",6.8283,111.309998
"2017-06-23",6.8346,111.290001
"2017-06-26",6.8342,111.238998
"2017-06-27",6.8398,111.858002
"2017-06-28",6.8126,112.188004
"2017-06-29",6.8,112.353996
"2017-06-30",6.7857,112.009003
"2017-07-03",6.7781,112.262001
"2017-07-04",6.7998,113.386002
"2017-07-05",6.7987,112.961998
"2017-07-06",6.8008,113.186996
"2017-07-07",6.7999,113.149002
"2017-07-10",6.8029,113.985001
"2017-07-12",6.8017,113.748001
"2017-07-13",6.788,113.334999
"2017-07-14",6.7826,113.417999
"2017-07-17",6.7405,112.397003
"2017-07-18",6.7695,112.581001
"2017-07-19",6.7454,111.995003
"2017-07-20",6.7513,111.876999
"2017-07-21",6.7589,111.885002
"2017-07-24",6.7197,110.945
"2017-07-25",6.7501,111.232002
"2017-07-26",6.7498,112.002998
"2017-07-27",6.754,111.127998
"2017-07-28",6.74,111.097
"2017-07-31",6.7389,110.510002
"2017-08-01",6.7255,110.359001
"2017-08-02",6.7137,110.431999
"2017-08-03",6.7217,110.757004
"2017-08-04",6.7156,109.900002
"2017-08-07",6.7657,110.786003
"2017-08-08",6.7215,110.75
"2017-08-09",6.7098,110.101997
"2017-08-10",6.6718,110.049004
"2017-08-11",6.6458,109.106003
"2017-08-14",6.662,109.230003
"2017-08-15",6.6687,109.931999
"2017-08-16",6.6844,110.596001
"2017-08-17",6.6897,109.999001
"2017-08-18",6.6777,109.328003
"2017-08-21",6.6687,109.32
"2017-08-22",6.6659,108.944
"2017-08-23",6.6617,109.731003
"2017-08-24",6.6583,108.910004
"2017-08-25",6.6613,109.514
"2017-08-28",6.5829,109.346001
"2017-08-29",6.6074,108.737
"2017-08-30",6.5954,109.790001
"2017-08-31",6.5957,110.459999
"2017-09-01",6.5898,110.128998
"2017-09-04",6.5465,109.794998
"2017-09-05",6.5299,109.809998
"2017-09-06",6.5374,108.601997
"2017-09-07",6.5212,109.134003
"2017-09-08",6.4846,108.269997
"2017-09-11",6.5309,108.231003
"2017-09-12",6.5304,109.394997
"2017-09-13",6.535,110.225998
"2017-09-14",6.5422,110.514999
"2017-09-15",6.5548,109.918999
"2017-09-18",6.5507,111.196999
"2017-09-19",6.5731,111.496002
"2017-09-20",6.5833,111.578003
"2017-09-21",6.5749,112.545998
"2017-09-22",6.59,112.452003
"2017-09-25",6.6046,112.444
"2017-09-26",6.6205,111.761002
"2017-09-27",6.6396,112.376999
"2017-09-28",6.6405,112.860001
"2017-09-29",6.665,112.467003
"2017-10-02",6.6578,112.638
"2017-10-03",6.6517,112.769997
"2017-10-04",6.6511,112.848
"2017-10-05",6.6538,112.822998
"2017-10-06",6.6539,112.774002
"2017-10-09",6.65,112.551003
"2017-10-10",6.6253,112.657997
"2017-10-11",6.5714,112.345001
"2017-10-12",6.5895,112.433998
"2017-10-13",6.588,112.238998
"2017-10-16",6.5833,111.882004
"2017-10-17",6.5885,112.195
"2017-10-18",6.622,112.212997
"2017-10-19",6.6278,113.013
"2017-10-20",6.6141,112.68
"2017-10-23",6.6388,114.047997
"2017-10-24",6.6383,113.339996
"2017-10-25",6.636,113.945999
"2017-10-26",6.6376,113.557999
"2017-10-27",6.6411,114.124001
"2017-10-30",6.659,113.738998
"2017-10-31",6.6424,112.996002
"2017-11-01",6.6358,113.650002
"2017-11-02",6.5994,114.152
"2017-11-03",6.6081,114.015999
"2017-11-06",6.638,114.178001
"2017-11-07",6.6335,113.771004
"2017-11-08",6.6398,113.761002
"2017-11-09",6.6266,113.927002
"2017-11-10",6.6303,113.375
"2017-11-13",6.6393,113.685997
"2017-11-14",6.6386,113.584999
"2017-11-15",6.6356,113.402
"2017-11-17",6.6277,113.028
"2017-11-20",6.6619,112.038002
"2017-11-21",6.6335,112.551003
"2017-11-22",6.6292,112.341003
"2017-11-23",6.6109,111.313004
"2017-11-24",6.5833,111.253998
"2017-11-27",6.6012,111.670998
